relation_id,subject_ku_id,object_ku_id,predicate,time,role,scope,origin,status,source_id,source_span,source_file,note
rel-0286,units/persons/pietro-da-cortona,units/institutions/accademia-di-san-luca,member_of,,,,external,formal,src-c4c34ccc0aa892d9,本卡 S9；1634–1636学院负责人段,https://istitutocentraleperlagrafica.cultura.gov.it/tutti-gli-archivi/mostre/pietro-da-cortona-e-il-disegno-205.html,1634年起任学院负责人；不同来源对任期终点有异文。
rel-0287,units/persons/pietro-mulier,units/persons/duke-bracciano-mulier,patronized_by,,受保护并接受委托的画家,未具名布拉恰诺公爵以新委托劝留、最终准许离开；公爵身份未决,book,formal,haskell-1980-rev-ed,lines 231–233; print pp. 7,02-sources/02-Markdown/01_CHP-1.md,未具名布拉恰诺公爵通过持续委托与保护挽留Mulier，最后仍准许离开；本边不补猜具体公爵。
rel-0288,units/persons/pietro-ottoboni,units/persons/francesco-trevisani,patron_of,,提供住处的同乡枢机与保护人,第一章未展开Ottoboni全名,book,formal,haskell-1980-rev-ed,lines 220–223; print pp. 7,02-sources/02-Markdown/01_CHP-1.md,本章未展开全名的 Ottoboni 枢机为同乡 Trevisani 提供住处。
rel-0289,units/persons/pietro-ottoboni,units/institutions/accademia-di-san-luca,member_of,,,,external,formal,src-c28e687a7f2dd974,本卡 S7；1702年段,https://www.treccani.it/enciclopedia/pietro-ottoboni_(Dizionario-Biografico)/,1702年成为圣路加学院荣誉会员；荣誉资格与管理职务分开。
rel-0290,units/persons/pietro-ottoboni,units/institutions/arcadia,member_of,,,,external,formal,src-c28e687a7f2dd974,本卡 S7；1695年入会段,https://www.treccani.it/enciclopedia/pietro-ottoboni_(Dizionario-Biografico)/,1695年加入Arcadia；后续宫邸接待活动不与成员事实合并。
rel-0291,units/persons/pietro-testa,units/persons/giovanni-di-bartolomeo-testa,child_of,,儿子,父亲身份与职业,external,formal,src-d65ee15682f2df92,lines 23–24,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,
rel-0292,units/persons/pietro-testa,units/persons/barbara-mother-of-pietro-testa,child_of,,儿子,母名Barbara,external,formal,src-d65ee15682f2df92,lines 23–24,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,
rel-0293,units/persons/pietro-testa,units/persons/giacinto-testa,sibling_of,,兄弟,兄长Giacinto,external,formal,src-d65ee15682f2df92,lines 34–35,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,
rel-0294,units/persons/pietro-testa,units/persons/domenichino,trained_by,,早期传记所述短期学徒,Passeri与Baldinucci转述,external,formal,src-d65ee15682f2df92,lines 28–30,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,DBI明确将师承归于早期传记记载。
rel-0295,units/persons/pietro-testa,units/persons/pietro-da-cortona,trained_by,,短期且有争议的工作室学习,1631年后；由Cassiano引入,external,formal,src-d65ee15682f2df92,lines 31–33,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,DBI用虚拟语态转述，保留其可能性。
rel-0296,units/persons/pietro-testa,units/persons/cassiano-dal-pozzo,patronized_by,,庇护与服务关系,早期罗马时期；另有债务与未付作品背景,external,formal,src-d65ee15682f2df92,"lines 29–30, 35–37",https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,
rel-0297,units/persons/pietro-testa,units/persons/pier-francesco-mola,friend_of,,朋友,卢卡时期；来源明称Mola为朋友,external,formal,src-d65ee15682f2df92,lines 54–57,https://www.treccani.it/enciclopedia/testa-pietro-detto-il-lucchesino_(Dizionario-Biografico)/,
rel-0298,units/persons/rudolf-wittkower,units/institutions/columbia-university,employed_by,1956–1969,艺术史教授,艺术史教学任职,external,formal,src-80eb25a8329ae229,PDF第1页 Biography,https://www.columbia.edu/cu/libraries/inside/projects/findingaids/scans/pdfs/48_WIEN-WIT_21.pdf,
rel-0299,units/persons/salvator-rosa,units/procedures/exhibition-self-promotion,uses_procedure,,,,book,formal,haskell-1980-rev-ed,lines 917–926; print pp. 22,02-sources/02-Markdown/01_CHP-1.md,展览期间组织喝彩者等宣传行为，依据章内传记转述。
rel-0300,units/persons/simonelli,units/persons/pier-francesco-mola,friend_of,,朋友,本书补记p.401称Mola为Simonelli的friend,book,formal,haskell-1980-rev-ed,lines 90–91; print p.401,02-sources/02-Markdown/20_CHP-20Postscript.md,
rel-0301,units/persons/sixtus-v,units/families/peretti-family,member_of,,,,external,formal,src-cc313278d7dde884,佩雷蒂家族卡 S4；Storia 与谱系表,https://it.wikipedia.org/w/index.php?oldid=152330894,世俗名费利切·佩雷蒂，属于佩雷蒂家族；教皇身份另列。
rel-0302,units/persons/tommaso-fontana,units/persons/francesco-fontana,parent_of,,父亲,Tommaso Fontana与其子Francesco Fontana,external,formal,,印刷页 66：suo figlio Francesco,https://iris.unimore.it/retrieve/e31e124d-08e1-987f-e053-3705fe0a095a/FONTANA%20famiglia%20.pdf,
rel-0303,units/persons/urbano-viii,units/persons/gian-lorenzo-bernini,patron_of,,长期赞助人和圣彼得工程委托方,具体作品责任仍须逐项建模,external,formal,,本卡 S7；艺术赞助与圣彼得工程段,https://www.treccani.it/enciclopedia/urbano-viii_(Dizionario-Biografico)/,乌尔班八世长期支持贝尔尼尼并委托圣彼得工程；具体作品责任仍须逐项建模。
rel-0304,units/persons/vincenzo-armanni-ch1,units/persons/camillo-pamfili,advised,,装饰建议提供者,未注明日期的Valmontone别墅装饰书信,book,formal,haskell-1980-rev-ed,lines 329–330; print pp. 9,02-sources/02-Markdown/01_CHP-1.md,未注明日期的信就 Valmontone 别墅装饰提供建议。
rel-0305,units/persons/viviano-codazzi,units/persons/michelangelo-cerquozzi,friend_of,,朋友,馆方叙述中明确amico pittore，并称其提供起义见闻；不由此认定本件具体绘制分工已无争议,external,formal,src-88defb079473d30b,作品说明：amico pittore Viviano Codazzi,https://galleriaspada.cultura.gov.it/capolavori/esplora-le-sale/sala-iv/cerquozzi-la-rivolta-di-masaniello/,
rel-0306,units/institutions/accademia-degli-agiati,units/places/rovereto,located_at,18世纪语境,机构所在城市,研究中的学会所在城市；不推定具体建筑地址,external,formal,src-b8e9b1f908fff6e1,印刷p.58第2节；PDF第8页,https://media.agiati.org/page/attachments/memorie-mem-06-i-buoni-ingegni-della-patria-art02-ferrari.pdf,
rel-0307,units/institutions/biblioteca-augusta,units/places/perugia,located_at,,,,book,formal,haskell-1980-rev-ed,lines 236–237; print pp. 7,02-sources/02-Markdown/01_CHP-1.md,书中明确图书馆位于 Perugia。
rel-0308,units/institutions/biblioteca-casanatense,units/places/rome,located_at,,,,book,formal,haskell-1980-rev-ed,lines 89–92; print pp. 4,02-sources/02-Markdown/01_CHP-1.md,书中明确图书馆位于 Rome。
rel-0309,units/institutions/british-academy,units/places/london,located_at,,所在地,机构所在地,external,formal,src-9fdb9b518cd8dc73,个人记录全部字段及机构页脚,https://www.thebritishacademy.ac.uk/fellows/profiles/hugh-honour-FBA/,
rel-0310,units/institutions/ca-foscari-university-venice,units/places/venice,located_at,来源访问时点2026-09-15,主要所在地,机构所在城市；不以单一城市概括全部异地教学场所,external,formal,src-7a35b904b2d45232,Who we are主校区段,https://www.unive.it/pag/17956/,
rel-0311,units/institutions/charavay-freres,units/places/paris,located_at,1889年12月,书商地址所在城市,"题名页出版商地址4, rue de Furstenberg",external,formal,src-db9f71fc952e8e20,第三卷题名页；PDF第9页,https://archive.org/download/correspondancede03acad/correspondancede03acad_bw.pdf,
rel-0312,units/institutions/city-of-paris,units/places/paris,located_at,,对应市政城市,遗赠行政主体对应巴黎城市；不是两个同类地理实体,external,formal,src-dcd9ff6bcba1ee54,馆藏概述：City of Paris,https://parismuseescollections.paris.fr/en/the-musee-cognacq-jay,
rel-0313,units/institutions/colnaghi,units/places/london,located_at,,,,book,formal,haskell-1980-rev-ed,lines 467–468; print pp. 12,02-sources/02-Markdown/01_CHP-1.md,书中所记 1961 年画商目录所在地。
rel-0314,units/institutions/columbia-university,units/places/new-york,located_at,,所在地,机构所在地,external,formal,src-4633a910d7e66d30,University Mission Statement两段及页面栏目；视频未观看,https://www.columbia.edu/content/about-columbia-university,
rel-0315,units/institutions/correr-library,units/institutions/museo-correr,part_of,,所属图书馆,博物馆包含其威尼斯艺术与历史图书馆,external,formal,src-a96f36b75b4b162a,The Library：The Correr Museum incorporates the Library,https://correr.visitmuve.it/en/library/,
rel-0316,units/institutions/correr-library,units/places/venice,located_at,,,第一版序言所述研究场所所在地,book,formal,haskell-1980-rev-ed,lines 23–23; 章前：第一版序言；印刷页ix；PDF 7,02-sources/02-Markdown/00_03_Preface_1st_Ed.md,
rel-0317,units/institutions/correr-library,units/persons/teodoro-correr,supported_by,1830,创立遗赠者,遗赠促成图书馆1830年创立；与博物馆端点分别记录,external,formal,src-a96f36b75b4b162a,The Library首句：museum and library founded through bequest,https://correr.visitmuve.it/en/library/,
rel-0318,units/institutions/finnish-institute,units/places/villa-lante-rome,located_at,,机构使用建筑,机构使用的罗马Villa Lante建筑；不等于建筑所有权，也不确定作品原定安置,external,formal,src-7084eff1ba7b3d09,机构介绍与地址：Villa Lante，Gianicolo,https://www.turismoroma.it/it/luoghi/istituto-finlandese-di-roma,
rel-0319,units/institutions/gabinetto-dei-disegni-castello-sforzesco,units/places/castello-sforzesco,located_at,所引目录记录时点,所在建筑,SIRBeC4y010-09081记载的收藏部门位置,external,formal,src-1257ee626bc95941,PDF3：COLLOCAZIONE SPECIFICA,https://www.lombardiabeniculturali.it/opere-arte/schede-complete/4y010-09081/,
rel-0320,units/institutions/gabinetto-dei-disegni-castello-sforzesco,units/places/milan,located_at,所引目录记录时点,所在城市,SIRBeC4y010-09081记载的收藏部门位置,external,formal,src-1257ee626bc95941,PDF2：LOCALIZZAZIONE GEOGRAFICO-AMMINISTRATIVA ATTUALE,https://www.lombardiabeniculturali.it/opere-arte/schede-complete/4y010-09081/,
rel-0321,units/institutions/gabinetto-fotografico-nazionale,units/institutions/istituto-centrale-per-il-catalogo-e-la-documentazione,part_of,1975起,组成机构,1975年并入后作为ICCD组成部分继续运作；不记录为停止摄影活动,external,formal,src-780682a8b9f2588a,机构史1895设立与1975并入段,https://iccd.beniculturali.it/it/fotografia/gabinettofotograficonazionale,
rel-0322,units/institutions/kegan-paul-trench-trubner,units/places/london,located_at,1941,出版活动地,题名页所示该出版商的出版活动地点,external,formal,src-eccb67f76f68ffe1,题名页出版项；PDF第7页,https://archive.org/download/historyofpopesfr33past/historyofpopesfr33past.pdf,
rel-0323,units/institutions/kunstsammlungen-kassel,units/places/kassel,located_at,1924–1992-03-31,机构所在城市,历史机构记录的所在地；不把它与现行联合机构作无时间的同一实体断言,external,formal,src-68e35306c7cdcdf6,Grunddaten：Bestehen、Standort,https://www.proveana.de/de/corporate-body/staatliche-kunstsammlungen-kassel,
rel-0324,units/institutions/marlborough-fine-art-ltd,units/places/london,located_at,1946,初始营业城市,画廊初创时期所在城市，17–18 Old Bond Street,external,formal,src-6fbb56ac2ad7ca4d,1946年创办两段,https://marlborougharchive.com/history-marlborough-gallery,
rel-0325,units/institutions/mascardi-rome,units/places/rome,located_at,1642,出版活动地,1642版出版项所载出版活动地点，不推定全时段地址,external,formal,src-520740f991f12562,Artwork Details：Publisher、Published in、Date,https://www.metmuseum.org/art/collection/search/344493,
rel-0326,units/institutions/musee-cognacq-jay,units/persons/ernest-cognacq,supported_by,1928遗赠；1929开馆,创馆收藏遗赠者,遗赠收藏成为博物馆基础，博物馆1929开馆；不记本人1929在世任职,external,formal,src-5d8c8c92662ec499,The museum located Boulevard des Capucines,https://www.museecognacqjay.paris.fr/en/museum/history-museum,
rel-0327,units/institutions/museo-correr,units/places/venice,located_at,,,图版48b–48d所列科雷尔博物馆城市,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0328,units/institutions/museo-correr,units/persons/teodoro-correr,supported_by,1830,创立遗赠者,遗赠促成博物馆1830年创立；不补造遗赠法律生效日期,external,formal,src-a96f36b75b4b162a,The Library首句：museum and library founded through bequest,https://correr.visitmuve.it/en/library/,
rel-0329,units/institutions/museum-of-fine-arts-houston,units/places/houston,located_at,来源访问时点2026-09-15,所在城市,机构所在地；不以1900年前期活动冒充开馆年,external,formal,src-6dd5731a98033a92,"From Aspiration to Major Art Museum及页脚Houston,TX",https://www.mfah.org/about/history,
rel-0330,units/institutions/museum-schloss-wilhelmshoehe,units/places/kassel,located_at,,,馆藏说明中的博物馆所在地,external,formal,src-1284a8465656ff73,图21；GK 554,https://gersonitaly.rkdstudies.nl/2-rome/24-bambocciate-rome-and-beyond/,
rel-0331,units/institutions/museum-schloss-wilhelmshoehe,units/places/schloss-wilhelmshoehe,located_at,来源访问时点2026-09-15,馆舍建筑,博物馆使用的宫殿空间；建筑与机构分别登记,external,formal,src-2ca7ec588038f38c,Von der Sommerresidenz zur Gemäldegalerie,https://www.heritage-kassel.de/standorte/schloss-wilhelmshoehe,
rel-0332,units/institutions/phaidon,units/places/vienna,located_at,,创办地,官网称在维也纳创办，未用相对时间倒算成立年,external,formal,src-b2953cbb624d7899,完整About Phaidon段及相关品牌概述；无下载全目录,https://www.phaidon.com/en-int/pages/our-company,
rel-0333,units/institutions/pinacoteca-capitolina,units/institutions/capitoline-museums,part_of,,绘画收藏部门,馆方现行收藏部门；不同于建筑空间,external,formal,src-cae6ff722f9a3736,完整馆藏部门介绍正文及所在楼层说明；不含链接的各展室详情,https://www.museicapitolini.org/it/percorsi/pinacoteca-capitolina,
rel-0334,units/institutions/pinacoteca-capitolina,units/places/palazzo-dei-conservatori,located_at,页面访问2026-09-15,陈列场所：二楼,馆方页面所述绘画收藏陈列位置,external,formal,src-cae6ff722f9a3736,完整馆藏部门介绍正文及所在楼层说明；不含链接的各展室详情,https://www.museicapitolini.org/it/percorsi/pinacoteca-capitolina,
rel-0335,units/institutions/princeton-university-art-museum,units/institutions/princeton-university,part_of,来源访问时点2026-09-15,所属大学,大学所属艺术博物馆；不等同艺术与考古学系,external,formal,src-741620917dd667ee,Director’s Welcome：university museum and teaching/research missions,https://artmuseum.princeton.edu/about/directors-welcome?page=0,
rel-0336,units/institutions/princeton-university-art-museum,units/places/princeton-new-jersey,located_at,来源访问时点2026-09-15,所在城镇,博物馆所在地,external,formal,src-741620917dd667ee,"Director’s Welcome：Princeton, New Jersey",https://artmuseum.princeton.edu/about/directors-welcome?page=0,
rel-0337,units/institutions/princeton-university,units/places/princeton-new-jersey,located_at,来源访问时点2026-09-15,主要所在地,大学主校区所在城镇,external,formal,src-741620917dd667ee,"Director’s Welcome：at the heart of Princeton University in Princeton,New Jersey",https://artmuseum.princeton.edu/about/directors-welcome?page=0,
